Gene1,Gene2
NANOG,FN1
NANOG,FNDC3B
NANOG,FOXO3
NANOG,FUT8
NANOG,FXYD6
NANOG,GATA3
NANOG,GATA4
NANOG,GATA6
NANOG,GBX2
NANOG,GCLM
NANOG,GFPT1
NANOG,GFPT2
NANOG,GJA1
NANOG,GJB3
NANOG,GLI1
NANOG,GLI2
NANOG,GLIPR1
NANOG,GLIS2
NANOG,GM13597
NANOG,GNG10
NANOG,GNPDA1
NANOG,GRIN1
NANOG,GSN
NANOG,GSTA4
NANOG,GTF2I
NANOG,H1F0
NANOG,HDAC11
NANOG,HIF1A
NANOG,HIST1H2BB
NANOG,HIST1H4K
NANOG,HK2
NANOG,HKDC1
NANOG,HMGXB4
NANOG,HS3ST1
NANOG,HSF2BP
NANOG,HSPA5
NANOG,HSPG2
NANOG,HSPH1
NANOG,ICAM1
NANOG,ID2
NANOG,IDI1
NANOG,IER2
NANOG,IFITM1
NANOG,IFITM2
NANOG,IGFBP2
NANOG,ILDR1
NANOG,ILK
NANOG,IQSEC1
NANOG,ISYNA1
NANOG,ITGAV
NANOG,JAM2
NANOG,KANK2
NANOG,KANK3
NANOG,KDELR3
NANOG,KIT
NANOG,KLB
NANOG,KLF10
NANOG,KLF2
NANOG,KLF4
NANOG,KLF6
NANOG,KRT17
NANOG,KRT18
NANOG,KRT19
NANOG,KRT42
NANOG,KRT8
NANOG,LAD1
NANOG,LDB1
NANOG,LDHB
NANOG,LDLRAP1
NANOG,LEFTY1
NANOG,LGALS3
NANOG,LIMCH1
NANOG,LIPG
NANOG,LOXL2
NANOG,LRP2
NANOG,LRPAP1
NANOG,LRRC2
NANOG,MAFK
NANOG,MAN1A
NANOG,MANBA
NANOG,MARCKS
NANOG,MCAM
NANOG,MCM6
NANOG,MDM2
NANOG,MEIS1
NANOG,MKRN1
NANOG,MORC4
NANOG,MOV10
NANOG,MPP1
NANOG,MRAS
NANOG,MSL3
NANOG,MTA3
NANOG,MYBL2
NANOG,MYC
NANOG,MYCN
NANOG,MYH9
NANOG,MYLPF
NANOG,MYO1C
NANOG,MYO5B
NANOG,NAA15
NANOG,NCAPD2
NANOG,NIPSNAP1
NANOG,NOTCH2
NANOG,NOTCH4
NANOG,NOTUM
NANOG,NR0B1
NANOG,NRG1
NANOG,NUPR1
NANOG,NXF7
NANOG,OAT
NANOG,OTX2
NANOG,PARVA
NANOG,PARVB
NANOG,PCOLCE
NANOG,PCOLCE2
NANOG,PDE4DIP
NANOG,PDGFA
NANOG,PDK1
NANOG,PEG10
NANOG,PFKL
NANOG,PFKP
NANOG,PHC1
NANOG,PHLDA3
NANOG,PHLDB2
NANOG,PIPOX
NANOG,PITPNC1
NANOG,PITX2
NANOG,PKNOX2
NANOG,PLA2G1B
NANOG,PLAT
NANOG,PLAUR
NANOG,PLK2
NANOG,PLOD1
NANOG,PODXL
NANOG,POLR3B
NANOG,POU4F2
NANOG,POU5F1
NANOG,PROX1
NANOG,PRRX2
NANOG,PRSS35
NANOG,PSAP
NANOG,PSIP1
NANOG,QDPR
NANOG,RAB3IL1
NANOG,RAPGEF3
NANOG,RARA
NANOG,RASGRP2
NANOG,RBMS1
NANOG,RCN3
NANOG,REST
NANOG,RHOX5
NANOG,RHOX6
NANOG,RMND5B
NANOG,RPP25
NANOG,RPS6KA6
NANOG,RRBP1
NANOG,RUNX3
NANOG,S100A6
NANOG,SALL1
NANOG,SAP30
NANOG,SATB1
NANOG,SATB2
NANOG,SDC4
NANOG,SDF2L1
NANOG,SEMA4C
NANOG,SERPINB6C
NANOG,SERPINE2
NANOG,SERPING1
NANOG,SETD7
NANOG,SFMBT2
NANOG,SGK1
NANOG,SHROOM3
NANOG,SIN3B
NANOG,SLC17A9
NANOG,SLC25A36
NANOG,SLC25A39
NANOG,SLC7A3
NANOG,SLC7A7
NANOG,SLC9A6
NANOG,SNAI1
NANOG,SNX1
NANOG,SOS2
NANOG,SOX17
NANOG,SOX2
NANOG,SOX7
NANOG,SP8
NANOG,SPARC
NANOG,SPP1
NANOG,SPRY4
NANOG,SRGN
NANOG,SRI
NANOG,SSBP4
NANOG,STAG3
NANOG,STARD10
NANOG,STARD8
NANOG,TAF9
NANOG,TAGLN2
NANOG,TAX1BP3
NANOG,TBL1X
NANOG,TBRG1
NANOG,TCEA3
NANOG,TCF12
NANOG,TCF15
NANOG,TCL1
NANOG,TDGF1
NANOG,TDH
NANOG,TEAD3
NANOG,TEAD4
NANOG,TET2
NANOG,TGIF1
NANOG,TGM1
NANOG,TINAGL1
NANOG,TMED2
NANOG,TNS4
NANOG,TPI1
NANOG,TPM1
NANOG,TPM4
NANOG,TRH
NANOG,TRIB3
NANOG,TRPS1
NANOG,TUBB2B
NANOG,TUBB6
NANOG,TULP3
NANOG,TXNIP
NANOG,TYRO3
NANOG,USP28
NANOG,UTF1
NANOG,VAMP8
NANOG,VEGFA
NANOG,VIM
NANOG,WDR1
NANOG,WWTR1
NANOG,XRCC5
NANOG,YAF2
NANOG,ZBTB10
NANOG,ZBTB32
NANOG,ZBTB43
NANOG,ZBTB7A
NANOG,ZFAND3
NANOG,ZFP296
NANOG,ZFP423
NANOG,ZFP532
NANOG,ZFP57
NANOG,ZYX
NR0B1,ASS1
NR0B1,CALCOCO2
NR0B1,CHCHD10
NR0B1,CNOT6
NR0B1,COBL
NR0B1,D230025D16RIK
NR0B1,DDIT3
NR0B1,DPP4
NR0B1,ELAVL2
NR0B1,EMX2
NR0B1,FBXO15
NR0B1,GABARAPL2
NR0B1,GGTA1
NR0B1,GJB3
NR0B1,GLIPR1
NR0B1,ICAM1
NR0B1,ITPK1
NR0B1,JAM2
NR0B1,KDELR3
NR0B1,KIT
NR0B1,KLF4
NR0B1,KRT17
NR0B1,LAMP2
NR0B1,MSC
NR0B1,MSX2
NR0B1,MT1
NR0B1,MYLPF
NR0B1,NOTCH4
NR0B1,NPL
NR0B1,NR2C1
NR0B1,OTX2
NR0B1,PLXNA1
NR0B1,RFX2
NR0B1,RHOX6
NR0B1,SDCBP
NR0B1,SDF2L1
NR0B1,SERPINH1
NR0B1,SGK1
NR0B1,SP8
NR0B1,SQSTM1
NR0B1,SSBP4
NR0B1,TBX3
NR0B1,TMEM144
NR0B1,TMEM231
NR0B1,ZFP36L1
NR5A2,2200002D01RIK
NR5A2,2410141K09RIK
NR5A2,AES
NR5A2,AMOT
NR5A2,ANP32A
NR5A2,ARL6IP5
NR5A2,ARNT2
NR5A2,ATF3
NR5A2,ATF5
NR5A2,BASP1
NR5A2,BMPER
NR5A2,BTG1
NR5A2,CAR4
NR5A2,CDKN1A
NR5A2,CHCHD10
NR5A2,CITED1
NR5A2,CLDN6
NR5A2,CLN6
NR5A2,CNDP2
NR5A2,COX7A1
NR5A2,CRABP2
NR5A2,CTSD
NR5A2,CUBN
NR5A2,DAB2
NR5A2,DDAH2
NR5A2,DDIT3
NR5A2,DKK1
NR5A2,DPP4
NR5A2,EBF1
NR5A2,EBF4
NR5A2,ELF1
NR5A2,ELF4
NR5A2,ELL2
NR5A2,ELOVL6
NR5A2,ETV3
NR5A2,EYA1
NR5A2,FGF4
NR5A2,FHL2
NR5A2,FLRT3
NR5A2,FOXA2
NR5A2,GAA
NR5A2,GABARAPL1
NR5A2,GABARAPL2
NR5A2,GBX2
NR5A2,GLI1
NR5A2,GLIPR1
NR5A2,GLIPR2
NR5A2,GNG10
NR5A2,HABP2
NR5A2,HIP1
NR5A2,HIST1H2BN
NR5A2,HOPX
NR5A2,HS3ST1
NR5A2,HSP90B1
NR5A2,HSPA8
NR5A2,ID3
NR5A2,ID4
NR5A2,ILDR1
NR5A2,IRF4
NR5A2,ITGAV
NR5A2,JAM2
NR5A2,KCNG1
NR5A2,KLB
NR5A2,KLF15
NR5A2,KLF4
NR5A2,KRT19
NR5A2,KRT42
NR5A2,LAMP2
NR5A2,LAPTM5
NR5A2,LGALS3
NR5A2,LRRC2
NR5A2,LY6G6E
NR5A2,LY75
NR5A2,ME1
NR5A2,MSC
NR5A2,MYO6
NR5A2,NDRG4
NR5A2,NOTCH4
NR5A2,NPHS1
NR5A2,NPL
NR5A2,NR0B1
NR5A2,NUPR1
NR5A2,OTX2
NR5A2,PAX6
NR5A2,PBXIP1
NR5A2,PCSK6
NR5A2,PDK1
NR5A2,PITX2
NR5A2,PLK2
NR5A2,PLOD1
NR5A2,POLR2A
NR5A2,POU5F1
NR5A2,PROX1
NR5A2,PRPS2
NR5A2,PRRX2
NR5A2,PTH1R
NR5A2,PXDN
NR5A2,RAPGEF3
NR5A2,SEMA4C
NR5A2,SERPINB6A
NR5A2,SERPINH1
NR5A2,SFMBT2
NR5A2,SGK1
NR5A2,SIX1
NR5A2,SKIL
NR5A2,SLC35F5
NR5A2,SMAD3
NR5A2,SOX17
NR5A2,SOX4
NR5A2,SOX7
NR5A2,SPEN
NR5A2,SRGN
NR5A2,STAT4
NR5A2,TBX18
NR5A2,TCEA3
NR5A2,TCF15
NR5A2,TEAD4
NR5A2,TGM1
NR5A2,THBD
NR5A2,TMEM231
NR5A2,TNS4
NR5A2,TRH
NR5A2,TRIB3
NR5A2,TRPS1
NR5A2,VILL
NR5A2,VIM
NR5A2,WDFY1
NR5A2,XAF1
NR5A2,ZBTB38
NR5A2,ZBTB7A
NRIP1,2200002D01RIK
NRIP1,2410141K09RIK
NRIP1,ACADM
NRIP1,ACP6
NRIP1,ADAM23
NRIP1,AES
NRIP1,AGPAT4
NRIP1,AHNAK
NRIP1,AIRE
NRIP1,AMFR
NRIP1,AMOT
NRIP1,AMOTL2
NRIP1,ANK
NRIP1,APAF1
NRIP1,APBB1
NRIP1,APLP1
NRIP1,APP
NRIP1,AQP3
NRIP1,ARHGAP29
NRIP1,ARHGEF5
NRIP1,ARID5B
NRIP1,ARNT2
NRIP1,ATP1B1
NRIP1,AU018091
NRIP1,B2M
NRIP1,BACH2
NRIP1,BAG2
NRIP1,BARX1
NRIP1,BAZ1A
NRIP1,BCAT1
NRIP1,BIN1
NRIP1,BNC2
NRIP1,BNIP3
NRIP1,BRWD1
NRIP1,BTBD11
NRIP1,CACHD1
NRIP1,CALD1
NRIP1,CAR4
NRIP1,CCND2
NRIP1,CCND3
NRIP1,CD63
NRIP1,CDC5L
NRIP1,CDKN1A
NRIP1,CFC1
NRIP1,CHCHD10
NRIP1,CHST15
NRIP1,CITED1
NRIP1,CITED2
NRIP1,CLDN6
NRIP1,CLIC1
NRIP1,CLN6
NRIP1,CNN2
NRIP1,COBL
NRIP1,COBLL1
NRIP1,COL27A1
NRIP1,COMMD3
NRIP1,COX7A1
NRIP1,CREB3L2
NRIP1,CRIP2
NRIP1,CSRP1
NRIP1,CST3
NRIP1,CTDSPL
NRIP1,CTSL
NRIP1,CUBN
NRIP1,CUX2
NRIP1,CYP26A1
NRIP1,D230025D16RIK
NRIP1,DAB2
NRIP1,DCXR
NRIP1,DDAH2
NRIP1,DDX58
NRIP1,DKK1
NRIP1,DMRT1
NRIP1,DPP4
NRIP1,DUSP6
NRIP1,E2F2
NRIP1,E2F6
NRIP1,EDEM1
NRIP1,EED
NRIP1,EFEMP2
NRIP1,EGR1
NRIP1,EIF2S2
NRIP1,ELOVL6
NRIP1,EMP2
NRIP1,ENAH
NRIP1,EPHA4
NRIP1,ESRRB
NRIP1,ETS1
NRIP1,EYA1
NRIP1,FAT1
NRIP1,FBLIM1
NRIP1,FBXO15
NRIP1,FGF3
NRIP1,FGF4
NRIP1,FHL2
NRIP1,FHOD1
NRIP1,FLRT3
NRIP1,FOSL2
NRIP1,FOXA2
NRIP1,FOXD3
NRIP1,FOXJ2
NRIP1,FRMD4A
NRIP1,FRRS1
NRIP1,FST
NRIP1,FXYD6
NRIP1,GABARAPL2
NRIP1,GABBR1
NRIP1,GATA3
NRIP1,GGTA1
NRIP1,GHR
NRIP1,GJA1
NRIP1,GLI2
NRIP1,GLIPR2
NRIP1,GNAS
NRIP1,GNG10
NRIP1,GNG2
NRIP1,GOT1
NRIP1,GPA33
NRIP1,GPRC5C
NRIP1,GRIN1
NRIP1,GSN
NRIP1,HDAC11
NRIP1,HDAC7
NRIP1,HERPUD1
NRIP1,HES1
NRIP1,HES6
NRIP1,HIP1
NRIP1,HIST1H2AI
NRIP1,HIST1H2BB
NRIP1,HIST1H2BK
NRIP1,HIST1H2BN
NRIP1,HIST1H4K
NRIP1,HIVEP2
NRIP1,HMGA2
NRIP1,HOPX
NRIP1,HOXD13
NRIP1,HSD17B14
NRIP1,HSF2BP
NRIP1,ICAM1
NRIP1,ID2
NRIP1,ID3
NRIP1,ID4
NRIP1,IGFBP2
NRIP1,IL33
NRIP1,ILDR1
NRIP1,ILK
NRIP1,IRF1
NRIP1,IRF6
NRIP1,ITGA9
NRIP1,ITPK1
NRIP1,JAM2
NRIP1,JARID2
NRIP1,JUN
NRIP1,JUND
NRIP1,KANK3
NRIP1,KAT2B
NRIP1,KDM3A
NRIP1,KDM5B
NRIP1,KIT
NRIP1,KLB
NRIP1,KLF15
NRIP1,KLF2
NRIP1,KLF4
NRIP1,KLF6
NRIP1,KLF8
NRIP1,KLF9
NRIP1,KRT18
NRIP1,KRT19
NRIP1,KRT42
NRIP1,KRT8
NRIP1,LAMA5
NRIP1,LAPTM5
NRIP1,LDHB
NRIP1,LEFTY1
NRIP1,LGALS3
NRIP1,LHX2
NRIP1,LIFR
NRIP1,LIPG
NRIP1,LRP2
NRIP1,LRRC2
NRIP1,LRRK1
NRIP1,LY6G6E
NRIP1,MAFK
NRIP1,MAGED1
NRIP1,MAML3
NRIP1,MAN1A
NRIP1,MANBA
NRIP1,MAPKAPK2
NRIP1,MARCKS
NRIP1,ME1
NRIP1,MED12
NRIP1,MED21
NRIP1,MEF2C
NRIP1,MEIS1
NRIP1,MEIS3
NRIP1,MKX
NRIP1,MOV10
NRIP1,MRAS
NRIP1,MSC
NRIP1,MSH6
NRIP1,MSX2
NRIP1,MTF2
NRIP1,MXD4
NRIP1,MYBL2
NRIP1,MYH9
NRIP1,MYLPF
NRIP1,NCOA3
NRIP1,NDN
NRIP1,NFATC1
NRIP1,NFATC2IP
NRIP1,NFIA
NRIP1,NFIB
NRIP1,NFIL3
NRIP1,NFXL1
NRIP1,NID1
NRIP1,NME2
NRIP1,NOTCH2
NRIP1,NOTCH4
NRIP1,NOTUM
NRIP1,NPHS1
NRIP1,NPL
NRIP1,NR0B1
NRIP1,NR1D1
NRIP1,NR5A2
NRIP1,NSMAF
NRIP1,NXF7
NRIP1,OTX2
NRIP1,OVOL1
NRIP1,PARVA
NRIP1,PARVB
NRIP1,PAWR
NRIP1,PAX8
NRIP1,PCBD1
NRIP1,PCOLCE
NRIP1,PCSK6
NRIP1,PDCD4
NRIP1,PDK1
NRIP1,PFKP
NRIP1,PGA5
NRIP1,PHLDA3
NRIP1,PHLDB2
NRIP1,PIPOX
NRIP1,PITPNC1
NRIP1,PITX2
NRIP1,PKNOX2
NRIP1,PLA2G1B
NRIP1,PODXL
NRIP1,POU6F1
NRIP1,PPP2R5A
NRIP1,PRDM14
NRIP1,PROX1
NRIP1,PRRX2
NRIP1,PSME2
NRIP1,PTH1R
NRIP1,PTPN14
NRIP1,PURA
NRIP1,PXDN
NRIP1,RARG
NRIP1,RASGRP2
NRIP1,RBM47
NRIP1,RBMS1
NRIP1,RBPJ
NRIP1,RCOR2
NRIP1,REST
NRIP1,RFX2
NRIP1,RFX5
NRIP1,RHOX5
NRIP1,RMND5B
NRIP1,RNF19A
NRIP1,RNPEPL1
NRIP1,RPP25
NRIP1,RUNX3
NRIP1,S100A6
NRIP1,SALL1
NRIP1,SEMA4C
NRIP1,SENP3
NRIP1,SERPINB6C
NRIP1,SERPING1
NRIP1,SERPINH1
NRIP1,SETD7
NRIP1,SH3PXD2B
NRIP1,SHISA5
NRIP1,SHROOM3
NRIP1,SIRT1
NRIP1,SLC17A9
NRIP1,SLC35F5
NRIP1,SLC5A11
NRIP1,SLC6A8
NRIP1,SLC7A3
NRIP1,SLCO3A1
NRIP1,SMAD3
NRIP1,SNAI1
NRIP1,SNORA62
NRIP1,SOAT1
NRIP1,SOCS2
NRIP1,SORD
NRIP1,SOS2
NRIP1,SOX15
NRIP1,SOX2
NRIP1,SOX7
NRIP1,SP8
NRIP1,SPARC
NRIP1,SPP1
NRIP1,SPRY4
NRIP1,ST3GAL6
NRIP1,STARD10
NRIP1,STAT5B
NRIP1,SUSD2
NRIP1,TAGLN2
NRIP1,TAX1BP3
NRIP1,TBX3
NRIP1,TCF12
NRIP1,TCF15
NRIP1,TCF7L2
NRIP1,TCL1
NRIP1,TDH
NRIP1,TEAD1
NRIP1,TEAD3
NRIP1,TET1
NRIP1,TET2
NRIP1,TGFB1I1
NRIP1,TGFBR3
NRIP1,TGM1
NRIP1,TMEM231
NRIP1,TNFAIP3
NRIP1,TOP2B
NRIP1,TOX3
NRIP1,TPM4
NRIP1,TRIM2
NRIP1,TRIM25
NRIP1,TRPS1
NRIP1,TUBB2B
NRIP1,TUBB6
NRIP1,TWIST1
NRIP1,TXNDC5
NRIP1,ULK1
NRIP1,UPP1
NRIP1,USP28
NRIP1,USP3
NRIP1,USP9X
NRIP1,VCAN
NRIP1,VILL
NRIP1,WWTR1
NRIP1,YAF2
NRIP1,ZBTB32
NRIP1,ZDHHC15
NRIP1,ZEB1
NRIP1,ZEB2
NRIP1,ZFAND3
NRIP1,ZFP296
NRIP1,ZFP42
NRIP1,ZFP532
NRIP1,ZFP57
NRIP1,ZFP710
NRIP1,ZFP768
NRIP1,ZFPM1
NRIP1,ZYX
OTX2,ABCC5
OTX2,AIRE
OTX2,AMOT
OTX2,AMOTL2
OTX2,APBB1
OTX2,APP
OTX2,ARID5B
OTX2,ARPC1B
OTX2,ATF3
OTX2,BARX1
OTX2,BMP6
OTX2,BNC2
OTX2,CALD1
OTX2,CAR4
OTX2,CCND3
OTX2,CHST15
OTX2,CITED1
OTX2,CLDN6
OTX2,CLIC1
OTX2,CNN2
OTX2,COBL
OTX2,COBLL1
OTX2,COL27A1
OTX2,COL4A1
OTX2,COX7A1
OTX2,CPM
OTX2,CRABP2
OTX2,CTDSPL
OTX2,CTSL
OTX2,CUBN
OTX2,DAB2
OTX2,DDAH2
OTX2,DDX58
OTX2,DIDO1
OTX2,DKK1
OTX2,DUSP9
OTX2,EGR1
OTX2,EMX2
OTX2,EOMES
OTX2,EPAS1
OTX2,EPS8
OTX2,ESRRB
OTX2,ETV4
OTX2,FABP3
OTX2,FBLIM1
OTX2,FGF3
OTX2,FHL2
OTX2,FOSL2
OTX2,FST
OTX2,GABBR1
OTX2,GAS6
OTX2,GATA3
OTX2,GBX2
OTX2,GJB3
OTX2,GPRC5C
OTX2,HDAC7
OTX2,HIP1
OTX2,HMGA2
OTX2,HOPX
OTX2,HS3ST1
OTX2,ID2
OTX2,ID3
OTX2,IGFBP2
OTX2,IL33
OTX2,ILDR1
OTX2,IRF1
OTX2,ITGA9
OTX2,KIT
OTX2,KLF2
OTX2,KLF4
OTX2,KRT17
OTX2,KRT18
OTX2,KRT19
OTX2,KRT42
OTX2,KRT8
OTX2,LAMA1
OTX2,LAPTM5
OTX2,LDHB
OTX2,LEFTY2
OTX2,LHX2
OTX2,LOXL2
OTX2,MANBA
OTX2,MRAS
OTX2,MSC
OTX2,MYLPF
OTX2,NANOG
OTX2,NFATC1
OTX2,NID1
OTX2,NOTUM
OTX2,NR0B1
OTX2,NR5A2
OTX2,NXF7
OTX2,PAX6
OTX2,PCOLCE2
OTX2,PDPN
OTX2,PGA5
OTX2,PHGDH
OTX2,PITX2
OTX2,PKNOX2
OTX2,PODXL
OTX2,POU6F1
OTX2,PRDM1
OTX2,PSME2
OTX2,PTH1R
OTX2,PXDN
OTX2,RASGRP2
OTX2,RBPMS2
OTX2,RRBP1
OTX2,SEMA4C
OTX2,SERPINB6C
OTX2,SETD7
OTX2,SFI1
OTX2,SFMBT2
OTX2,SIX1
OTX2,SLCO3A1
OTX2,SNAI1
OTX2,SNORA62
OTX2,SOCS2
OTX2,SOX7
OTX2,SPARC
OTX2,SPRY4
OTX2,SUSD2
OTX2,TBX18
OTX2,TCF15
OTX2,TCL1
OTX2,TDH
OTX2,TEAD1
OTX2,TET2
OTX2,TGFBR3
OTX2,TGM1
OTX2,TIMP3
OTX2,TINAGL1
OTX2,TNFAIP3
OTX2,TNS4
OTX2,TOX3
OTX2,TRH
OTX2,TRIM2
OTX2,TRPS1
OTX2,TTC7
OTX2,UPP1
OTX2,VAMP8
OTX2,WWTR1
OTX2,YAF2
OTX2,ZFP36L1
OTX2,ZFP42
OTX2,ZFP532
POU5F1,2200002D01RIK
POU5F1,2810025M15RIK
POU5F1,ABHD5
POU5F1,ACP6
POU5F1,ACTG1
POU5F1,ADAM19
POU5F1,ADAM23
POU5F1,ADAMTS9
POU5F1,AES
POU5F1,AFF1
POU5F1,AHNAK
POU5F1,AIRE
POU5F1,AKAP12
POU5F1,AKR1B3
POU5F1,AKR1B8
POU5F1,AKT1
POU5F1,ALDH2
POU5F1,AMFR
POU5F1,AMOT
POU5F1,AMOTL2
POU5F1,ANKRD6
POU5F1,ANXA2
POU5F1,ANXA5
POU5F1,APAF1
POU5F1,APLP1
POU5F1,APOBEC3
POU5F1,APOE
POU5F1,APP
POU5F1,AQP3
POU5F1,ARHGAP21
POU5F1,ARHGEF5
POU5F1,ARID5B
POU5F1,ARL6IP5
POU5F1,ARPC1B
POU5F1,ASNS
POU5F1,ASPH
POU5F1,ASS1
POU5F1,ASXL1
POU5F1,ATF3
POU5F1,ATF4
POU5F1,ATG16L2
POU5F1,ATP1B1
POU5F1,AY036118
POU5F1,B2M
POU5F1,BACH2
POU5F1,BAG2
POU5F1,BARX1
POU5F1,BASP1
POU5F1,BAZ1A
POU5F1,BCAT1
POU5F1,BCL3
POU5F1,BEND5
POU5F1,BIN1
POU5F1,BMP4
POU5F1,BNC2
POU5F1,BNIP3
POU5F1,BTBD11
POU5F1,BTG2
POU5F1,CALCOCO2
POU5F1,CALD1
POU5F1,CAR2
POU5F1,CAR4
POU5F1,CBX4
POU5F1,CCND1
POU5F1,CCND2
POU5F1,CCND3
POU5F1,CD63
POU5F1,CD9
POU5F1,CDCA7
POU5F1,CDH6
POU5F1,CDKN1A
POU5F1,CEBPZ
POU5F1,CENPV
POU5F1,CHCHD10
POU5F1,CHN2
POU5F1,CHST15
POU5F1,CITED1
POU5F1,CITED2
POU5F1,CKB
POU5F1,CLCN5
POU5F1,CLDN6
POU5F1,CLIC1
POU5F1,CLN6
POU5F1,CNN2
POU5F1,COBL
POU5F1,COBLL1
POU5F1,COL18A1
POU5F1,COL4A1
POU5F1,COL4A2
POU5F1,COMMD3
POU5F1,COTL1
POU5F1,COX7A1
POU5F1,CPM
POU5F1,CRABP2
POU5F1,CREB3
POU5F1,CRIP2
POU5F1,CRYAB
POU5F1,CSF1
POU5F1,CSRP1
POU5F1,CSRP2
POU5F1,CST3
POU5F1,CSTB
POU5F1,CTBP2
POU5F1,CTDSPL
POU5F1,CTH
POU5F1,CTNNAL1
POU5F1,CTSZ
POU5F1,CUBN
POU5F1,CUL7
POU5F1,CYBA
POU5F1,CYP26A1
POU5F1,DAB2
POU5F1,DAP
POU5F1,DCTPP1
POU5F1,DDAH1
POU5F1,DDAH2
POU5F1,DDX58
POU5F1,DIDO1
POU5F1,DKC1
POU5F1,DKK1
POU5F1,DMRT1
POU5F1,DNMT3A
POU5F1,DPP4
POU5F1,DPPA2
POU5F1,DPPA4
POU5F1,DTX1
POU5F1,DUSP3
POU5F1,DUSP6
POU5F1,DUSP9
POU5F1,E2F2
POU5F1,EBF1
POU5F1,ECHDC2
POU5F1,EFEMP2
POU5F1,EGR1
POU5F1,EHD1
POU5F1,ELAVL2
POU5F1,ELF1
POU5F1,ELF3
POU5F1,ELF4
POU5F1,ELK4
POU5F1,ELL2
POU5F1,ELL3
POU5F1,ELOVL6
POU5F1,EMX2
POU5F1,ENAH
POU5F1,EOMES
POU5F1,EPHA2
POU5F1,EPHA4
POU5F1,EPS8
POU5F1,EPS8L2
POU5F1,ESRRB
POU5F1,ETV1
POU5F1,ETV3
POU5F1,ETV4
POU5F1,ETV5
POU5F1,F2R
POU5F1,F3
POU5F1,FABP3
POU5F1,FAM102A
POU5F1,FAM129B
POU5F1,FBLIM1
POU5F1,FBXO15
POU5F1,FBXO5
POU5F1,FGF10
POU5F1,FGF4
POU5F1,FGFR3
POU5F1,FGFR4
POU5F1,FHL2
POU5F1,FHOD1
POU5F1,FKBP11
POU5F1,FLRT3
POU5F1,FN1
POU5F1,FNDC3B
POU5F1,FOSL2
POU5F1,FOXA2
POU5F1,FOXD3
POU5F1,FOXH1
POU5F1,FOXJ2
POU5F1,FOXJ3
POU5F1,FOXP1
POU5F1,FOXQ1
POU5F1,FRRS1
POU5F1,FST
POU5F1,FUT8
POU5F1,FXR2
POU5F1,FXYD6
POU5F1,FZR1
POU5F1,GABARAPL1
POU5F1,GAS6
POU5F1,GATA3
POU5F1,GATA4
POU5F1,GATA6
POU5F1,GBX2
POU5F1,GCNT1
POU5F1,GDPD5
POU5F1,GFPT1
POU5F1,GFPT2
POU5F1,GHR
POU5F1,GJB3
POU5F1,GLDC
POU5F1,GLI1
POU5F1,GLI2
POU5F1,GLIPR1
POU5F1,GLIPR2
POU5F1,GLUL
POU5F1,GM13597
POU5F1,GNAS
POU5F1,GNG10
POU5F1,GNPDA1
POU5F1,GNPTAB
POU5F1,GPA33
POU5F1,GPRC5C
POU5F1,GRAMD1A
POU5F1,GRB10
POU5F1,GRHL1
POU5F1,GRIN1
POU5F1,GSN
POU5F1,GSR
POU5F1,GSTA4
POU5F1,GTF2A1L
POU5F1,HDAC11
POU5F1,HDGF
POU5F1,HELLS
POU5F1,HERPUD1
POU5F1,HES1
POU5F1,HES6
POU5F1,HIP1
POU5F1,HIRIP3
POU5F1,HIST1H1A
POU5F1,HIST1H1B
POU5F1,HIST1H2AC
POU5F1,HIST1H2AI
POU5F1,HIST1H2BB
POU5F1,HIST1H2BN
POU5F1,HIST1H4K
POU5F1,HIVEP2
POU5F1,HMGA2
POU5F1,HMGCS1
POU5F1,HOOK1
POU5F1,HOXD13
POU5F1,HSD17B14
POU5F1,HSF2BP
POU5F1,HSPB1
POU5F1,ICAM1
POU5F1,ID2
POU5F1,ID3
POU5F1,ID4
POU5F1,IDI1
POU5F1,IER2
POU5F1,IFITM1
POU5F1,IFITM2
POU5F1,IFITM3
POU5F1,IFRD1
POU5F1,IGFBP2
POU5F1,IKBKB
POU5F1,ILDR1
POU5F1,ILF2
POU5F1,ILK
POU5F1,IRF1
POU5F1,IRF6
POU5F1,ISYNA1
POU5F1,ITGA6
POU5F1,ITGA9
POU5F1,ITGAV
POU5F1,ITPK1
POU5F1,JAM2
POU5F1,JARID2
POU5F1,JDP2
POU5F1,JUN
POU5F1,JUND
POU5F1,KANK2
POU5F1,KAT2B
POU5F1,KCNG1
POU5F1,KDELR2
POU5F1,KDELR3
POU5F1,KDM3A
POU5F1,KIT
POU5F1,KLB
POU5F1,KLF10
POU5F1,KLF15
POU5F1,KLF2
POU5F1,KLF4
POU5F1,KLF6
POU5F1,KLF9
POU5F1,KRT17
POU5F1,KRT18
POU5F1,KRT19
POU5F1,KRT42
POU5F1,KRT8
POU5F1,L1TD1
POU5F1,LAD1
POU5F1,LAMA1
POU5F1,LAMA5
POU5F1,LAMB1
POU5F1,LAMP2
POU5F1,LAPTM5
POU5F1,LASP1
POU5F1,LDLRAP1
POU5F1,LEFTY1
POU5F1,LEFTY2
POU5F1,LGALS3
POU5F1,LHX2
POU5F1,LIFR
POU5F1,LIPG
POU5F1,LMO4
POU5F1,LOXL2
POU5F1,LRRC2
POU5F1,LRRC8D
POU5F1,LTBP4
