Gene1,Gene2
OTX2,DNMT3B
OTX2,MECOM
OTX2,DLC1
OTX2,PIK3R5
OTX2,MATN3
OTX2,MMP16
OTX2,NFATC3
OTX2,TMEM64
OTX2,ZKSCAN1
OTX2,ANKRD6
OTX2,GCA
OTX2,QPCT
OTX2,DSCC1
OTX2,PHLDB2
OTX2,SERPINE2
OTX2,ETV1
OTX2,VIM
POU5F1,STAT3
POU5F1,PRICKLE1
POU5F1,NANOG
POU5F1,HDAC9
POU5F1,POLR2A
POU5F1,CD200
POU5F1,RGPD2
POU5F1,USP44
POU5F1,E2F7
POU5F1,OTX2
POU5F1,FOXP1
POU5F1,PLAGL1
POU5F1,HESX1
POU5F1,AFF1
POU5F1,ETV1
POU5F1,PHLDB2
POU5F1,ARHGAP42
POU5F1,KAT6A
POU5F1,AK4
POU5F1,DCLK1
POU5F1,POU2F1
POU5F1,KLF5
POU5F1,NFAT5
POU5F1,TRIM22
POU5F1,ZNF589
POU5F1,ANKRD26
POU5F1,CER1
POU5F1,ZNF202
POU5F1,PITX2
POU5F1,FOXN3
POU5F1,ETV4
POU5F1,ENC1
POU5F1,GPC6
POU5F1,SUPT7L
POU5F1,AKAP2
POU5F1,PBX1
POU5F1,SFRP2
POU5F1,GTF2H2
POU5F1,ESRP1
POU5F1,ASXL1
POU5F1,CDC7
POU5F1,ANKRD28
POU5F1,NFIA
POU5F1,RRAS2
POU5F1,TNC
POU5F1,MRPL1
POU5F1,HNRNPD
POU5F1,CASD1
POU5F1,WLS
POU5F1,TCF4
POU5F1,LIPG
POU5F1,KLF7
POU5F1,LPIN1
POU5F1,SEMA6D
POU5F1,RUVBL1
POU5F1,SLC35A3
POU5F1,FOXH1
POU5F1,NCAM1
POU5F1,MMP16
POU5F1,LGR4
POU5F1,DKK1
POU5F1,PHB2
POU5F1,E2F3
POU5F1,PAM
POU5F1,CTNNB1
POU5F1,ZNF165
POU5F1,ARHGAP28
POU5F1,NFYB
POU5F1,CDCA2
POU5F1,TLE1
POU5F1,CCNB2
POU5F1,TDP2
POU5F1,SLC39A11
POU5F1,WWTR1
POU5F1,SALL2
POU5F1,NDUFC2-KCTD14
POU5F1,MIA3
POU5F1,GCA
POU5F1,HMGA1
POU5F1,TLE3
POU5F1,TGFB1
POU5F1,NUP54
POU5F1,SNAPC3
POU5F1,RND3
POU5F1,PSIP1
POU5F1,NCAPG
POU5F1,NOC3L
PRDM1,SP110
PRDM1,MIA3
PRDM1,EEF1A1
PRDM1,FOXP1
PRDM1,NKX3-1
PRDM1,RGPD2
PRDM1,NR2C1
PRDM1,MECOM
PRDM1,RND3
PRDM1,CNKSR3
PRDM1,PREPL
PRDM1,CER1
PRDM1,CLGN
PRDM1,SEMA3E
PRDM1,ANGPT2
SMAD2,CER1
SMAD2,SKIL
SMAD2,RGPD2
SMAD2,SNX18
SMAD2,SMAD6
SMAD2,ID1
SMAD2,AFF1
SMAD2,NANOG
SMAD2,KIAA1324L
SMAD2,CBX3
SMAD2,ABLIM1
SMAD2,SMARCD3
SMAD2,BAMBI
SMAD2,ENC1
SMAD2,JMJD1C
SMAD2,TSPAN12
SMAD2,MANEA
SMAD2,MCM7
SMAD2,PMAIP1
SMAD2,KAT6A
SMAD2,EMB
SMAD2,TTC39B
SMAD2,SEMA3E
SMAD2,PURA
SMAD2,ARHGAP28
SMAD2,RTKN2
SMAD2,BRWD1
SMAD2,ZNF202
SMAD2,SNX14
SMAD2,CTNNB1
SMAD2,AFF4
SMAD2,MAML3
SMAD2,TIPARP
SMAD2,CCPG1
SMAD2,HNRNPD
SMAD2,MATN3
SMAD2,DCLK1
SMAD2,E2F3
SMAD2,SLC35A3
SMAD2,PRDM1
SMAD2,SIRT1
SMAD2,WDFY1
SMAD2,RNF14
SMAD2,PHLDB2
SMAD2,ETS1
SMAD2,MECOM
SMAD2,PSIP1
SMAD2,ZNF521
SMAD2,PRICKLE1
SMAD2,FOXN3
SMAD2,NUSAP1
SMAD2,ARL4A
SMAD2,GTF2H2
SMAD2,SORL1
SMAD2,SEMA6A
SMAD2,ANKRD50
SMAD2,PPM1H
SMAD2,MCM4
SMAD2,ELAVL2
SMAD2,SKA3
SMAD2,RAI1
SMAD2,MXI1
SMAD2,DPYSL3
SMAD2,FXR1
SMAD2,ZFHX3
SMAD2,RIPPLY1
SMAD2,NFAT5
SMAD2,DNMT3A
SMAD2,ADAMTS3
SMAD2,SOS2
SMAD2,TRIM2
SMAD2,FER
SMAD2,MRPS35
SMAD2,NUAK1
SMAD2,STAT2
SMAD2,NFYB
SMAD2,OTX2
SMAD2,NCAM1
SMAD2,ETV1
SMAD2,PLOD2
SMAD2,SLC6A15
SMAD2,RXRG
SMAD2,ANGPT2
SMAD2,AK4
SMAD2,RBPJ
SMAD2,NRIP1
SMAD2,FUBP1
SMAD2,MFAP4
SMAD2,SPPL2A
SMAD2,KLHL4
SMAD2,NFIA
SMAD2,KDR
SMAD2,CA2
SMAD2,TFB2M
SMAD2,TP53INP1
SMAD2,MCC
SMAD2,U2AF1
SMAD2,FAM117B
SMAD2,BMPR1A
SMAD2,DKK1
SMAD2,ZEB1
SMAD2,TLE3
SMAD2,WDR35
SMAD2,NDUFC2-KCTD14
SMAD2,TLE2
SMAD2,ANKRD6
SMAD2,ZNF398
SMAD2,TADA1
SMAD2,CASD1
SMAD2,GSC
SMAD2,GCA
SMAD2,ESRRG
SMAD2,CALB1
SMAD2,SRSF3
SMAD2,PREPL
SMAD2,FZD5
SMAD2,ZNF165
SMAD2,H1F0
SMAD2,AMN1
SMAD2,PHF21A
SMAD2,HIF1A
SMAD2,TEAD4
SMAD2,PAWR
SMAD2,ARHGAP42
SMAD2,CA14
SMAD2,STIM2
SMAD2,MEIS2
SMAD2,ARID5B
SMAD2,ZFYVE16
SMAD2,TRAF6
SMAD2,SATB1
SMAD2,OXTR
SMAD2,DEK
SMAD2,SNAI1
SMAD2,RRAS2
SMAD2,EPCAM
SMAD2,PALLD
SMAD2,NFKBIA
SMAD2,KLHL12
SMAD2,HEG1
SMAD2,ASNS
SMAD2,PGM2
SMAD2,MED14
SMAD2,KIF21A
SMAD2,ARHGAP29
SMAD2,TNC
SMAD2,LMX1B
SMAD2,AGL
SMAD2,ZNF471
SMAD2,PRSS35
SMAD2,GATA4
SMAD2,ELMO1
SMAD2,RFESD
SMAD2,ZNF8
SMAD2,HNRNPAB
SMAD2,BCAR3
SNAI2,ACOX3
SNAI2,SLC35F1
SNAI2,RBPJ
SNAI2,ARL4A
SNAI2,RIOK1
SNAI2,GCA
SNAI2,COBLL1
SNAI2,ARID3B
SNAI2,TDRD7
SNAI2,LIPG
SNAI2,PRDM1
SNAI2,GRHL1
SNAI2,ODC1
SNAI2,PLXNA2
SNAI2,SNAI1
SNAI2,GLDC
SNAI2,DCAF6
SNAI2,PARP1
SNAI2,POU2F1
SNAI2,ZDHHC21
SNAI2,CLGN
SNAI2,SKIL
SNAI2,MAGI3
SNAI2,BCAR3
SNAI2,MYBL2
SNAI2,PRMT6
SNAI2,EPCAM
SNAI2,INSIG2
SNAI2,CITED2
SNAI2,VPS13C
SNAI2,KIAA1324L
SNAI2,PAWR
SNAI2,ARHGAP29
SNAI2,SFMBT1
SNAI2,SALL2
SNAI2,STAT3
SNAI2,AGPAT5
SNAI2,PPP1R9A
SNAI2,PSIP1
SNAI2,TIPARP
SNAI2,SEMA6D
SNAI2,GATA2
SNAI2,SATB1
SNAI2,PLAU
SNAI2,ASNS
SNAI2,TRIM2
SNAI2,EPB41L3
SNAI2,ELMO1
SNAI2,GABRB2
SOX17,CXXC1
SOX17,PREPL
SOX17,DAXX
SOX17,KAT7
SOX17,NR3C1
SOX17,NUP35
SOX17,SNAPC3
SOX17,KIF15
SOX17,TMEM131
SOX17,ALPK2
SOX17,TTC39B
SOX17,POLB
SOX17,PTMA
SOX17,OTX2
SOX17,LIN28A
SOX17,THY1
SOX17,SLC39A8
SOX17,ILF2
SOX17,PHB2
SOX17,FBXO28
SOX17,CSDE1
SOX17,AIP
SOX2,HDAC9
SOX2,OTX2
SOX2,TNC
SOX2,DNMT3B
SOX2,PTMA
SOX2,PRICKLE1
SOX2,HESX1
SOX2,USP44
SOX2,NANOG
SOX2,ETV4
SOX2,LIMCH1
SOX2,RGPD2
SOX2,AKAP2
SOX2,NEDD9
SOX2,SFRP2
SOX2,KIF21A
SOX2,CER1
SOX2,SNAPC3
SOX2,PTPRZ1
SOX2,FOXP1
SOX2,ETV1
SOX2,GRHL2
SOX2,CD200
SOX2,VASH2
SOX2,IFI16
SOX2,MCCC1
SOX2,WLS
SOX2,RNF19A
SOX2,ANKRD6
SOX2,POLB
SOX2,AFF1
SOX2,ARHGAP42
SOX2,LRIG3
SOX2,POLR1C
SOX2,ESRP1
SOX2,ZHX3
SOX2,SFPQ
SOX2,SALL2
SOX2,ILF2
SOX2,CDK6
SOX2,PLAGL1
SOX2,MAPK10
SOX2,EEF1A1
SOX2,TRIM22
SOX2,MRPS30
SOX2,PBXIP1
SOX2,TJP2
SOX2,SMAD6
SOX2,CITED2
SOX2,ZNF202
SOX2,TLE3
SOX2,PALLD
SOX2,ABLIM1
SOX2,APEX1
SOX2,RBBP4
SOX2,RAI14
SOX2,TCF4
SOX2,DMBX1
SOX2,TRIM2
SOX2,ABCA1
SOX2,RBPJ
SOX2,TP53
SOX2,KHSRP
SOX2,BCL11B
SOX2,SOX5
SOX2,RBMX
SOX2,KLF7
SOX2,ZNF8
SOX2,ZNF589
SOX2,NONO
SOX2,ARID4B
SOX2,FOXN3
SOX2,NFIA
SOX2,KLHL24
SOX2,KLHL4
SOX2,ISCA1
SOX2,ID1
SOX2,KLF5
SOX2,POU2F1
SOX2,KAT7
SOX2,ESRRG
SOX2,TMF1
SOX2,ACOX3
SOX2,LTBP1
SOX2,CDC7
SOX2,APC
SOX2,MCM7
SOX2,RGS5
SOX2,NUSAP1
SOX2,EGF
SOX2,ZNF24
SOX2,BLM
SOX2,ILF3
SOX2,TTC39B
SOX2,E2F7
SOX2,TRIM28
SOX2,NFATC3
SOX2,BAMBI
SOX2,FUBP1
SOX2,PHB2
SOX2,ANKRD28
SOX2,CALCOCO1
SOX2,ENC1
SOX2,LZTS1
SOX2,FXR1
SOX2,FEZ1
SOX2,ST8SIA1
SOX2,ARL4D
SOX2,RBFOX2
SOX2,ATP2B4
SOX2,DCLK1
SOX2,STAT3
SOX2,GPC6
SOX2,ZNF764
SOX2,E2F3
SOX2,ELAVL2
SOX2,MXI1
SOX2,CAP2
SOX2,HNRNPD
SOX2,RND3
SOX2,HSD17B11
SOX2,PHLDB2
SOX2,AFF4
SOX2,ZNF146
SOX2,BCAR3
SOX2,CCNB2
SOX2,STAT2
SOX2,TFAP2A
SOX2,ZNF521
SOX2,NCAM1
SOX2,NRIP1
SOX2,CAMK2D
SOX2,POLR2H
SOX2,MAFG
SOX2,TRAF6
SOX2,PSIP1
SOX2,PAM
SOX2,MIA3
SOX2,HNRNPAB
SOX2,CSDE1
SOX2,AK4
SOX2,INSIG2
SOX2,DEPDC1B
SOX2,ZBTB10
SOX2,DTL
SOX2,KIF23
SOX2,LGALSL
SOX2,SMARCD3
SOX2,ANKRD50
SOX2,SF1
SOX2,RAD51AP1
SOX2,SOX4
SOX2,MYCN
SOX2,DAB2
SOX2,GDAP1
SOX2,HEG1
SOX2,YPEL5
SOX2,SCD5
SOX2,BTBD10
SOX2,ELMO1
SOX2,KAT6A
SOX2,DNMT1
SOX2,SLC36A4
SOX2,DUSP4
SOX2,ZNF142
SOX2,ARID5B
SOX2,LMO2
SOX2,TMSB15B
SOX2,RUVBL2
SOX2,MCM4
SOX2,CA14
SOX2,JPH1
SOX2,GLRX
SOX2,DLGAP5
SOX2,EPHA4
SOX2,PREPL
SOX2,LUM
SOX2,ZBTB38
SOX2,RUNX1
SOX2,MEIS1
SOX2,PRSS35
SOX2,CCPG1
SOX2,SIRT1
SOX2,ASXL1
SOX2,RFXANK
SOX2,SEMA6A
SOX2,FN1
SOX2,TRERF1
SOX2,XRCC5
SOX2,LIFR
SOX2,JMJD1C
SOX2,CCNA2
SOX2,ANKRD13C
SOX2,ZNF30
SOX2,ZNF219
SOX2,THAP9
SOX2,SRSF1
SOX2,BUB1B
SOX2,PARP1
SOX2,ASNS
SOX2,MAFF
SOX2,ESCO2
SOX2,MYOF
SOX2,HAS2
SOX2,PHC1
SOX2,SRSF3
SOX2,DKK1
SOX2,CNKSR3
SOX2,SLC39A8
SOX2,CHAF1A
SOX2,CSRP2
SOX2,UHRF1
SOX2,TSPAN12
SOX2,MEF2D
SOX2,KIAA1324L
SOX2,CBX3
SOX2,TRUB1
SOX2,OTUD6B
SOX2,APBB2
SOX2,PRTG
SOX2,PLK1
SOX2,SEMA3A
SOX2,NAP1L3
SOX2,LIPG
SOX2,MITF
SOX2,BMPR1A
SOX2,WWTR1
SOX2,MATN3
SOX2,TADA1
SOX2,PPT2
SOX2,POLR2K
SOX2,TLE2
SOX2,SAP18
SOX2,RORB
SOX2,NR2C1
SOX2,UPF2
SOX2,MDM4
SOX2,STC1
SOX2,MYBBP1A
SOX2,AIP
SOX2,CXXC1
SOX2,TCOF1
SOX2,SUPT16H
SOX2,HIF3A
SOX2,SH3BGRL
SOX2,FAM117B
SOX2,TFB2M
SOX2,WDR12
SOX2,SYNE2
SOX2,COL5A2
SOX2,SNAI2
SOX2,ATF6
SOX2,PRDM14
STAT3,RGPD2
STAT3,ANKRD13C
STAT3,ODC1
STAT3,ALG6
STAT3,APEX1
STAT3,ILF2
STAT3,POLR2H
STAT3,UPF2
STAT3,ZFYVE16
STAT3,RBPJ
STAT3,ZNF146
STAT3,ZRANB2
STAT3,NFKBIB
STAT3,FBXO34
STAT3,MCM6
STAT3,HOMER1
STAT3,PLK1
STAT3,CCPG1
STAT3,LRR1
STAT3,HNRNPAB
STAT3,CDC20
STAT3,STK38L
STAT3,HMGN2
STAT3,XRCC6
STAT3,ZNF202
STAT3,AGPAT5
STAT3,ELL2
STAT3,SEMA6A
STAT3,CLGN
STAT3,TEAD1
STAT3,TRPS1
TCF4,DUSP4
TEAD4,TEAD1
TEAD4,ANKRD1
TEAD4,ILF2
TEAD4,TRIP6
TEAD4,BCAR3
TEAD4,SERTAD2
TEAD4,CREB3L2
TEAD4,MED16
TEAD4,SORL1
TEAD4,MCCC1
TEAD4,ETV4
TEAD4,RGPD2
TEAD4,SRSF3
TEAD4,CDK6
TEAD4,RAI14
TEAD4,TRUB1
TEAD4,HELZ
TEAD4,RNF19A
TEAD4,DUSP4
TEAD4,TCF4
TEAD4,MCC
TEAD4,ILF3
TEAD4,RGS5
TEAD4,ANXA3
TEAD4,COBLL1
TEAD4,CNTRL
TEAD4,ATG4C
TEAD4,HNRNPD
TEAD4,HIF3A
TEAD4,STAT3
TEAD4,MATN3
TEAD4,RARG
TEAD4,KIF15
TEAD4,TCF19
TEAD4,MCM5
TEAD4,SIRT1
TEAD4,CALB1
TEAD4,TMEM64
TEAD4,CSDE1
TEAD4,ANKRD13C
TEAD4,ZNF165
TEAD4,CTNNB1
TEAD4,ATF6
TEAD4,DLC1
TEAD4,RBFOX2
TEAD4,CXXC1
TEAD4,ZFHX3
TEAD4,ETS1
TEAD4,SFPQ
TEAD4,PLK2
TEAD4,DAB2
TEAD4,MBIP
TEAD4,MCM7
TEAD4,PAWR
TEAD4,SRSF2
TEAD4,MRPL1
TEAD4,GTF2H2
TEAD4,REV3L
TEAD4,RPP40
TEAD4,XRCC5
TEAD4,IFI16
TEAD4,PREPL
TEAD4,GDAP1
TEAD4,NOL11
TEAD4,SLC39A8
TEAD4,CITED2
TEAD4,TMF1
TEAD4,SLC35A3
TEAD4,SUPT7L
TEAD4,STAT2
TEAD4,BMPR1A
TEAD4,ZNF219
TEAD4,AFF1
TEAD4,ANKRD50
TEAD4,ASXL1
TEAD4,NUP54
TEAD4,NDUFC2-KCTD14
TEAD4,AGL
TEAD4,FUBP1
TEAD4,SRSF1
TEAD4,ZNF589
TEAD4,LIMCH1
TEAD4,BUB1B
TEAD4,KAT6A
TEAD4,MAML3
TEAD4,CEP290
TEAD4,RUNX1
TEAD4,ID1
TEAD4,PNPLA8
TEAD4,IL6ST
TEAD4,AIP
TEAD4,TJP2
TEAD4,COL4A6
TEAD4,SNRPB
TEAD4,KIF23
TEAD4,RRAS2
TEAD4,EEF1A1
TEAD4,ARL4A
TEAD4,BCLAF1
TEAD4,GRHL1
TEAD4,ELL2
TEAD4,RBPJ
TEAD4,NFAT5
TEAD4,SUPT16H
TEAD4,PDCD11
TEAD4,POLR2H
TEAD4,FER
TEAD4,TDRD7
TEAD4,PHB2
TEAD4,CDCA7L
TEAD4,PALLD
TEAD4,ZRANB2
TEAD4,FXR1
TEAD4,ZFYVE16
TEAD4,MEIS1
TEAD4,DNMT3A
TEAD4,FBXO28
TEAD4,OTUD6B
TEAD4,KLHL12
TEAD4,TTC27
TEAD4,ARID5B
TEAD4,CAP2
TEAD4,NDC80
TEAD4,CDC7
TEAD4,RAD51AP1
TEAD4,TFAP4
TEAD4,ESCO2
TEAD4,ITM2A
TEAD4,REL
TEAD4,PARN
TEAD4,SLC19A2
TEAD4,STIM2
TEAD4,DNAJC2
TEAD4,CCDC138
TEAD4,ELMO1
TEAD4,PAM
TEAD4,SLC35F1
TEAD4,RRN3
TEAD4,PPM1H
TEAD4,POLR1C
TEAD4,BRWD1
TEAD4,MIA3
TEAD4,SNRPD1
TEAD4,WDFY1
TEAD4,TFAP2A
TEAD4,RMI1
TEAD4,HNRNPK
TEAD4,JMJD1C
TEAD4,KAT7
TEAD4,TTK
TEAD4,ETV1
TEAD4,RAD51
TEAD4,ATP2B4
TEAD4,LPGAT1
TEAD4,NFKBIB
TEAD4,TRAF6
TEAD4,DKK1
TEAD4,MRPS35
TEAD4,NFYB
TEAD4,SLC39A11
TEAD4,NUP35
TEAD4,HNRNPAB
TEAD4,WWP1
TEAD4,ZBTB38
TEAD4,SSB
TEAD4,RUVBL1
TEAD4,WWTR1
TEAD4,SEMA6A
TEAD4,PGM2
TEAD4,NFIA
TEAD4,SLC46A3
TEAD4,LTBP1
TEAD4,APBB2
TEAD4,SNAI1
TEAD4,TCF7L1
TEAD4,NR2C1
TEAD4,RBBP4
TEAD4,PLAGL2
TEAD4,SMARCC1
TEAD4,COL1A2
TEAD4,MEF2D
TEAD4,ZNF398
TEAD4,E2F4
TEAD4,TADA1
TEAD4,TFE3
TEAD4,RFESD
TEAD4,ACOX3
TEAD4,LPIN1
TEAD4,USP44
TEAD4,FBXO34
TEAD4,VIM
TEAD4,NOC3L
TEAD4,NCAM1
TEAD4,ALCAM
TEAD4,LIN28A
TEAD4,FOXN3
TEAD4,PDGFRA
TEAD4,PDCD4
TEAD4,ASNS
TEAD4,TRIP11
TEAD4,TRIM2
TEAD4,TP53
TEAD4,SERPINE2
TEAD4,TBX3
TEAD4,TIPARP
TEAD4,PITX2
TEAD4,DNA2
TEAD4,EHMT2
TEAD4,ZNF30
TEAD4,GCA
TEAD4,VHL
TEAD4,INSIG2
TEAD4,APBB1
TEAD4,TNC
TEAD4,MXI1
TEAD4,ANKZF1
TEAD4,AKAP2
TEAD4,ESRP1
TEAD4,CA2
TEAD4,GAD1
TEAD4,DTL
TEAD4,CCPG1
TEAD4,DYNC2LI1
TEAD4,RND3
TEAD4,E2F3
TEAD4,MEX3C
TEAD4,ST8SIA1
TEAD4,RHOBTB3
TEAD4,KIAA1324L
TEAD4,FOXD3
TEAD4,NR3C1
TEAD4,PA2G4
TEAD4,OXTR
TEAD4,MCM4
TEAD4,VWA5A
TEAD4,TEX10
TEAD4,CSRP2
TEAD4,MLLT3
TEAD4,KLF5
TEAD4,MRPS30
TEAD4,PLSCR4
TEAD4,DNMT1
TEAD4,DEPDC1B
TEAD4,CCNA2
TEAD4,SNAPC3
TEAD4,SOX5
TEAD4,UNC5D
TEAD4,SNX18
TEAD4,CPVL
TEAD4,APC
TEAD4,LRR1
TEAD4,FLRT3
TEAD4,NAA15
TEAD4,CCNE2
TEAD4,U2AF1
TEAD4,JPH1
TEAD4,CDC20
TEAD4,PLOD2
TEAD4,EWSR1
TEAD4,RNPS1
TEAD4,GATM
TEAD4,SMG6
TEAD4,ISCA1
TEAD4,OTX2
TEAD4,GABRB3
TEAD4,CDH11
TEAD4,POLR2D
TEAD4,FEZ1
TEAD4,HLA-DRB1
TEAD4,KLF7
TEAD4,PMP22
TEAD4,PHF21A
TEAD4,WDHD1
TEAD4,XRCC6
TEAD4,CER1
TEAD4,S1PR3
TEAD4,CYP26A1
TEAD4,PPARA
TEAD4,SKA3
TEAD4,SLC6A15
TEAD4,MECOM
TEAD4,SH3BGRL
TEAD4,MMP16
TEAD4,ZNF521
TEAD4,SALL2
TEAD4,FBN1
TEAD4,CLGN
TEAD4,EPHA4
TEAD4,ALG6
TEAD4,PENK
TEAD4,TMEM131
TEAD4,BMP4
TEAD4,FOXK1
TEAD4,ZNF585B
TEAD4,SIX6
TEAD4,SNAI2
TEAD4,COL4A1
TEAD4,KDR
TEAD4,EPB41L3
TEAD4,EMB
TEAD4,NANOG
TEAD4,TFDP1
TEAD4,FOXJ1
TEAD4,SATB1
TEAD4,SCD5
TEAD4,AMN1
TEAD4,DPYSL3
TEAD4,ARHGAP28
TEAD4,ETV7
TEAD4,MXD4
TEAD4,ZIC2
TEAD4,HESX1
TEAD4,MAPK10
TEAD4,HDGF
TFAP2A,BAG3
TFAP2A,NOC3L
TFAP2A,CDC7
TFAP2A,MED16
TFAP2A,ANKMY2
TFAP2A,MCM2
TFAP2A,PA2G4
TFAP2A,SETBP1
TFAP2A,TEAD1
TFAP2A,SRSF1
TFAP2A,DEPDC1B
TFAP2A,AKAP2
TFAP2A,ZNF24
TFAP2A,ZNF280B
TFAP2A,FZD5
TFAP2A,ALG6
TFAP2A,HNRNPD
TFAP2A,TRIM27
TFAP2A,PRKACB
TFAP2A,DDHD2
TFAP2A,UTP18
TFAP2A,DAB2
TFAP2A,ADAMTS3
TFAP2A,FUBP1
TFAP2A,MSX1
TFAP2A,LIN28A
TFAP2A,MIF
TFAP2A,SNAPC3
TFAP2A,MCM3
TFAP2A,SKIL
TFAP2A,NFIA
TFAP2A,PRTG
TFAP2A,IRF1
TFAP2A,HPRT1
TFAP2A,CA2
TFAP2A,DLC1
TFAP2A,DCAF6
TFAP2A,ZFHX3
TFAP2A,CEP290
TFAP2A,MCM6
TFAP2A,REL
TFAP2A,DDX54
TFAP2A,MCC
TFAP2A,CHEK2
TFAP2A,CCND1
TFAP2A,NUAK1
TFAP2A,GLIPR2
TFAP2A,GPSM2
TFAP2A,PARP1
TFAP2A,PLOD2
TFAP2A,SERTAD2
TFAP2A,TBC1D4
TFAP2A,SLC19A2
TFAP2A,SH3RF1
TFAP2A,DDAH1
TFAP2A,WDHD1
TFAP2A,ESPL1
TFAP2A,BCLAF1
TFAP2A,ZNF8
TFAP2A,ANKRD6
TFAP2A,ARID3B
TFAP2A,KLHL12
TFAP2A,ENO1
TFAP2A,CDCA7L
TFAP2A,GATAD2A
TFAP2A,ISCA1
TFAP2A,ZDHHC21
TFAP2A,SNX14
TFAP2A,TNC
TFAP2A,COL5A1
TFAP2A,RALB
TFAP2A,ITPR2
TFAP2A,UTP15
TFAP2A,CCDC82
TFAP2A,ARHGAP28
TFAP2A,ODC1
TFAP2A,TDRD7
TFAP2A,DNAAF2
TFAP2A,LIFR
TFAP2A,ANKRD50
TFAP2A,RUVBL2
TFAP2A,FER
TFAP2A,MXD4
TFAP2A,MYOCD
TFAP2A,ZNF488
TFAP2A,ASNS
TFAP2A,KIF21A
TFAP2A,PHLDB2
TFAP2A,EPHA4
TFAP2A,TRIM25
TFAP2A,XRN1
TFAP2A,RHOBTB3
TFAP2A,APBB2
TFAP2A,PPP1R9A
TFAP2A,NCAPG
TFAP2A,BAMBI
TFAP2A,SYNE2
TFAP2A,TIPIN
TFAP2A,PDCD4
TFAP2A,KHSRP
TFAP2A,TIMP3
TFAP2A,VPS13C
TFAP2A,NFKBIB
TFAP2A,RARG
TFAP2A,PHC1
TFAP2A,TSPAN12
TFAP2A,TCF7L1
TFAP2A,CRABP2
TFAP2A,PPARA
TFAP2A,NOL11
TFAP2A,MRPS35
TFAP2A,VASH2
TFAP2A,CTNNB1
TFAP2A,ARL4A
TFAP2A,LDB2
TFAP2A,HEG1
TFAP2A,RNF138
TFAP2A,RNPS1
TFAP2A,RMI1
TFAP2A,HNRNPK
TFAP2A,MFAP4
TFAP2A,MAFG
TFAP2A,FOXJ1
TFAP2A,AFF1
TFAP2A,YAF2
TFAP2A,VHL
TFAP2A,FAM117B
TFAP2A,TADA1
TFAP2A,ENC1
TFAP2A,EGF
TFAP2A,TRIM2
TFAP2A,CDK6
TFAP2A,ZBTB10
TFAP2A,ATG4C
TFAP2A,GTF2H2
TFAP2A,ARID3A
TFAP2A,NUCB2
TFAP2A,RNF14
TFAP2A,HELZ
TFAP2A,BUB1B
TFAP2A,PPT2
TFAP2A,CDCA2
TFAP2A,MEF2D
TFAP2A,SLC36A4
TFAP2A,CBFA2T2
TFAP2A,TP53INP1
TFAP2A,PARN
TFAP2A,CDH11
TFAP2A,ZNF239
TFAP2A,KAT6A
TFAP2A,COL1A2
TFAP2A,CHAF1A
TFAP2A,POLR1C
TFAP2A,TGFBR3
TFAP2A,LIMD1
TFAP2A,KLHL24
TFAP2A,ZNF585B
TFAP2A,RGPD2
TFAP2A,HMGN2
TFAP2A,DNMT1
TFAP2A,TMEM47
TFAP2A,ARID5B
TFAP2A,TMEM38B
TFAP2A,DEDD2
TFAP2A,HMGA1
TFAP2A,HAS2
TFAP2A,SNAI1
TFAP2A,KIF23
TFAP2A,FOXP1
TFAP2A,ELMOD2
TFAP2A,SH3BGRL2
TFAP2A,ANKRD28
TFAP2A,ANKRD1
TFAP2A,COL5A2
TFAP2A,AFF4
TFAP2A,TDP2
TFAP2A,DNMT3A
TFAP2A,MIA3
TFAP2A,SLC39A11
TFAP2A,POLR2D
TFAP2A,SERPINE2
TFAP2A,SUPT16H
TFAP2A,GATA2
TFAP2A,TRERF1
TFAP2A,THY1
TFAP2A,SUPT7L
TFAP2A,MATN3
TFAP2A,APC
TFAP2A,NT5DC3
TFAP2A,CITED2
TFAP2A,PER3
TFAP2A,IFI16
TFAP2A,TGFB1
TFAP2A,CEP85L
TFAP2A,ROR2
TFAP2A,SATB2
TFAP2A,VWA5A
TFAP2A,PLCB4
TFAP2A,LPIN1
TFAP2A,TEAD4
TFAP2A,COBLL1
TFAP2A,DUSP4
TFAP2A,TIPARP
TFAP2A,RAB31
TFAP2A,PDGFRA
TFAP2A,CLDN11
TFAP2A,NDC80
TFAP2A,MYOF
TFAP2A,ZBTB38
TFAP2A,PLSCR4
TFAP2A,DNMT3B
TFAP2A,RBFOX2
TFAP2A,CPE
TFAP2A,MME
TFAP2A,ZNF398
TFAP2A,KLF7
TFAP2A,HOMER1
TFAP2A,ABLIM1
TFAP2A,CUL1
TFAP2A,STT3B
TFAP2A,RTKN2
TFAP2A,RPP40
TFAP2A,ETV1
TFAP2A,PLAGL2
TFAP2A,SPPL2A
TFAP2A,MALT1
TFAP2A,CTBP1
TFAP2A,EPB41L3
TFAP2A,PSIP1
TFAP2A,REV3L
TFAP2A,BMPR1A
TFAP2A,CASD1
TFAP2A,NR3C1
TFAP2A,ARHGAP29
TFAP2A,SMAD6
TFAP2A,BLM
TFAP2A,UNC5D
TFAP2A,MEIS2
TFAP2A,S1PR3
TFAP2A,LGR4
TFAP2A,FXR1
TFAP2A,AIP
TFAP2A,IL6ST
TFAP2A,MANEA
TFAP2A,FAM89A
TFAP2A,RRAS2
TFAP2A,RAI14
TFAP2A,MCCC1
TFAP2A,PRICKLE1
